SPRINGER_PROPERTY_ORG,SPRINGER_ID_ORG,SPRINGER_NAME_ORG,SPRINGER_NAME,NAME_UPPER_ALL,No,H4_Field,H4_Rank,H4_Source,Hisory_4,H3_Field,H3_Rank,H3_Source,History_3,H2_Field,H2_Rank,H2_Source,History_2,H1_Field,H1_Rank,H1_Source,History_1,Title,ALL,ALL_UPER,Acro,Source,Rank,Changed?,For,Column,MATCH,COMMENT
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/spire,International Symposium on String Processing and Information Retrieval,,,1418,"

 Field Of Research: 0807 - Library and Information Studies
 ","

 Rank: B
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: B
||

 Field Of Research: 0807 - Library and Information Studies
 ","

 Field Of Research: 0804 - Data Format
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0807 - Library and Information Studies
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 0807 - Library and Information Studies
","

 Field Of Research: 0804 - Data Format
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0804 - Data Format
",International Symposium on String Processing and Information Retrieval,International Symposium on String Processing and Information Retrieval,INTERNATIONAL SYMPOSIUM ON STRING PROCESSING AND INFORMATION RETRIEVAL,SPIRE,CORE2014,B,No,804,807,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/isvc,International Symposium on Visual Computing,,,1429,,,,,"

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: C
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: C
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
",International Symposium on Visual Computing,International Symposium on Visual Computing,INTERNATIONAL SYMPOSIUM ON VISUAL COMPUTING,ISVC,CORE2014,C,No,801,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/inex,International Workshop of the Initiative for the Evaluation of XML Retrieval,,,1443,,,,,"

 Field Of Research: 0803 - Computer Software
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: C
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: C
||

 Field Of Research: 0803 - Computer Software
",International Workshop of the Initiative for the Evaluation of XML Retrieval,International Workshop of the Initiative for the Evaluation of XML Retrieval,INTERNATIONAL WORKSHOP OF THE INITIATIVE FOR THE EVALUATION OF XML RETRIEVAL,INEX,CORE2014,C,No,803,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/admi,International Workshop on Agents and Data Mining Interaction,,,1446,,,,,"

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
",International Workshop on Agents and Data Mining Interaction,International Workshop on Agents and Data Mining Interaction,INTERNATIONAL WORKSHOP ON AGENTS AND DATA MINING INTERACTION,ADMI,CORE2014,B,No,801,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/walcom,International Workshop on Algorithms and Computation,,,1448,,"

 Rank: C
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: C
||","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: C
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: C
||

 Field Of Research: 0802 - Computation Theory and Mathematics
",International Workshop on Algorithms and Computation,International Workshop on Algorithms and Computation,INTERNATIONAL WORKSHOP ON ALGORITHMS AND COMPUTATION,WALCOM,CORE2014,C,No,802,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/critis,International Workshop on Critical Information Infrastructures Security,,,1463,,,,,"

 Field Of Research: 0803 - Computer Software
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: C
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: C
||

 Field Of Research: 0803 - Computer Software
",International Workshop on Critical Information Infrastructures Security,International Workshop on Critical Information Infrastructures Security,INTERNATIONAL WORKSHOP ON CRITICAL INFORMATION INFRASTRUCTURES SECURITY,CRITIS,CORE2014,C,No,803,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/iwdw,International Workshop on Digital Watermarking,,,1466,"

 Field Of Research: 0804 - Data Format
 ",,,"||||

 Field Of Research: 0804 - Data Format
 ","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0804 - Data Format
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: C
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: C
||

 Field Of Research: 0802 - Computation Theory and Mathematics
",International Workshop on Digital Watermarking,International Workshop on Digital Watermarking,INTERNATIONAL WORKSHOP ON DIGITAL WATERMARKING,IWDW,CORE2014,C,No,802,804,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/das,International Workshop on Document Analysis Systems,,,1998,,,,,,"

 Rank: A
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: A
||","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
",International Workshop on Document Analysis Systems,International Workshop on Document Analysis Systems,INTERNATIONAL WORKSHOP ON DOCUMENT ANALYSIS SYSTEMS,DAS,CORE2014,B,Yes,801,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/fse,International Workshop on Fast Software Encryption,,,1475,,,,,"

 Field Of Research: 0804 - Data Format
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0804 - Data Format
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0804 - Data Format
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0804 - Data Format
",International Workshop on Fast Software Encryption,International Workshop on Fast Software Encryption,INTERNATIONAL WORKSHOP ON FAST SOFTWARE ENCRYPTION,FSE,CORE2014,B,No,804,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/wg,International Workshop on Graph-Theoretic Concepts in Computer Science,,,1484,,"

 Rank: B
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: B
||","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: A
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: A
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: A
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: A
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: A
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: A
||

 Field Of Research: 0802 - Computation Theory and Mathematics
",International Workshop on Graph-Theoretic Concepts in Computer Science,International Workshop on Graph-Theoretic Concepts in Computer Science,INTERNATIONAL WORKSHOP ON GRAPH-THEORETIC CONCEPTS IN COMPUTER SCIENCE,WG,CORE2014,A,Yes,802,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/ih,International Workshop on Information Hiding,,,1493,,,,,"

 Field Of Research: 0804 - Data Format
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0804 - Data Format
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0804 - Data Format
","

 Rank: C
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: C
||

 Field Of Research: 0804 - Data Format
",International Workshop on Information Hiding,International Workshop on Information Hiding,INTERNATIONAL WORKSHOP ON INFORMATION HIDING,IH,CORE2014,C,No,804,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/wisa,International Workshop on Information Security Applications,,,1494,,,,,"

 Field Of Research: 0803 - Computer Software
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: C
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: C
||

 Field Of Research: 0803 - Computer Software
",International Workshop on Information Security Applications,International Workshop on Information Security Applications,INTERNATIONAL WORKSHOP ON INFORMATION SECURITY APPLICATIONS,WISA,CORE2014,C,No,803,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/pqcrypto,International Workshop on Post-Quantum Cryptography,,,1514,,,,,"

 Field Of Research: 0804 - Data Format
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0804 - Data Format
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0804 - Data Format
","

 Rank: C
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: C
||

 Field Of Research: 0804 - Data Format
",International Workshop on Post-Quantum Cryptography,International Workshop on Post-Quantum Cryptography,INTERNATIONAL WORKSHOP ON POST-QUANTUM CRYPTOGRAPHY,PQCrypt,CORE2014,C,No,804,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/iwsec,International Workshop on Security,,,1525,,,,,"

 Field Of Research: 0803 - Computer Software
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0803 - Computer Software
",International Workshop on Security,International Workshop on Security,INTERNATIONAL WORKSHOP ON SECURITY,IWSEC,CORE2014,B,No,803,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/scopes,International Workshop on Software and Compilers for Embedded Systems,,,1529,,"

 Rank: A
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: A
||","

 Field Of Research: 1005 - Communications Technologies
","

 Rank: A
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: A
||

 Field Of Research: 1005 - Communications Technologies
","

 Field Of Research: 1005 - Communications Technologies
","

 Rank: A
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: A
||

 Field Of Research: 1005 - Communications Technologies
","

 Field Of Research: 1005 - Communications Technologies
","

 Rank: A
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: A
||

 Field Of Research: 1005 - Communications Technologies
",International Workshop on Software and Compilers for Embedded Systems,International Workshop on Software and Compilers for Embedded Systems,INTERNATIONAL WORKSHOP ON SOFTWARE AND COMPILERS FOR EMBEDDED SYSTEMS,SCOPES,CORE2014,A,No,1005,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/xsym,International XML Database Symposium,,,1549,,,,,"

 Field Of Research: 0804 - Data Format
","

 Rank: C
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: C
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0804 - Data Format
","

 Rank: C
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: C
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0804 - Data Format
","

 Rank: C
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: C
||

 Field Of Research: 0804 - Data Format
",International XML Database Symposium,International XML Database Symposium,INTERNATIONAL XML DATABASE SYMPOSIUM,Xsym,CORE2014,C,No,804,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/jmcl,Joint Modular Languages Conference,,,1574,,"

 Rank: B
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: B
||","

 Field Of Research: 0803 - Computer Software
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 0803 - Computer Software
","

 Field Of Research: 0803 - Computer Software
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0803 - Computer Software
",Joint Modular Languages Conference,Joint Modular Languages Conference,JOINT MODULAR LANGUAGES CONFERENCE,JMLC,CORE2014,B,No,803,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/pricai,Pacific Rim International Conference on Artificial Intelligence,,,1661,,"

 Rank: B
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: B
||","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
",Pacific Rim International Conference on Artificial Intelligence,Pacific Rim International Conference on Artificial Intelligence,PACIFIC RIM INTERNATIONAL CONFERENCE ON ARTIFICIAL INTELLIGENCE,PRICAI,CORE2014,B,No,801,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/pkaw,Pacific Rim Knowledge Acquisition Workshop,,,1664,,"

 Rank: B
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: B
||","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0802 - Computation Theory and Mathematics
",Pacific Rim Knowledge Acquisition Workshop,Pacific Rim Knowledge Acquisition Workshop,PACIFIC RIM KNOWLEDGE ACQUISITION WORKSHOP,PKAW,CORE2014,B,No,802,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/pakdd,Pacific-Asia Conference on Knowledge Discovery and Data Mining,,,1667,,"

 Rank: A
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: A
||","

 Field Of Research: 0804 - Data Format
","

 Rank: A
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: A
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0804 - Data Format
","

 Rank: A
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: A
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0804 - Data Format
","

 Rank: A
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: A
||

 Field Of Research: 0804 - Data Format
",Pacific-Asia Conference on Knowledge Discovery and Data Mining,Pacific-Asia Conference on Knowledge Discovery and Data Mining,PACIFIC-ASIA CONFERENCE ON KNOWLEDGE DISCOVERY AND DATA MINING,PAKDD,CORE2014,A,No,804,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/psivt,Pacific-Rim Symposium on Image and Video Technology,,,1670,,,,,"

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
",Pacific-Rim Symposium on Image and Video Technology,Pacific-Rim Symposium on Image and Video Technology,PACIFIC-RIM SYMPOSIUM ON IMAGE AND VIDEO TECHNOLOGY,PSIVT,CORE2014,B,No,801,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/robocup,Robot Soccer World Cup,,,1708,,"

 Rank: A
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: A
||","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0801 - Artificial Intelligence and Image Processing
",Robot Soccer World Cup,Robot Soccer World Cup,ROBOT SOCCER WORLD CUP,RoboCup,CORE2014,B,Yes,801,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/tcc,Theory of Cryptography Conference,,,1815,,,,,"

 Field Of Research: 0804 - Data Format
","

 Rank: A
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: A
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0804 - Data Format
","

 Rank: A
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: A
||

 Field Of Research: 0804 - Data Format
","

 Field Of Research: 0804 - Data Format
","

 Rank: A
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: A
||

 Field Of Research: 0804 - Data Format
",Theory of Cryptography Conference,Theory of Cryptography Conference,THEORY OF CRYPTOGRAPHY CONFERENCE,TCC,CORE2014,A,No,804,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/caan,Workshop on Combinatorial and Algorithmic Aspects of Networking,,,1886,,"

 Rank: B
","

 Source: CORE2008
","

 Source: CORE2008
||

 Rank: B
||","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Field Of Research: 0802 - Computation Theory and Mathematics
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0802 - Computation Theory and Mathematics
",Workshop on Combinatorial and Algorithmic Aspects of Networking,Workshop on Combinatorial and Algorithmic Aspects of Networking,WORKSHOP ON COMBINATORIAL AND ALGORITHMIC ASPECTS OF NETWORKING,CAAN,CORE2014,B,No,802,,by name,
http://lod.springer.com/data/ontology/property/confSeriesName,http://lod.springer.com/data/confseries/jsspp,Workshop on Job Scheduling Strategies for Parallel Processing,,,1909,,,,,"

 Field Of Research: 0805 - Distributed Computing
","

 Rank: B
","

 Source: ERA2010
","

 Source: ERA2010
||

 Rank: B
||

 Field Of Research: 0805 - Distributed Computing
","

 Field Of Research: 0805 - Distributed Computing
","

 Rank: B
","

 Source: CORE2013
","

 Source: CORE2013
||

 Rank: B
||

 Field Of Research: 0805 - Distributed Computing
","

 Field Of Research: 0805 - Distributed Computing
","

 Rank: B
","

 Source: CORE2014
","

 Source: CORE2014
||

 Rank: B
||

 Field Of Research: 0805 - Distributed Computing
",Workshop on Job Scheduling Strategies for Parallel Processing,Workshop on Job Scheduling Strategies for Parallel Processing,WORKSHOP ON JOB SCHEDULING STRATEGIES FOR PARALLEL PROCESSING,JSSPP,CORE2014,B,No,805,,by name,
